source_frame,source_id,citation,doi,species,author_norm,year,author_year_key,cross_frame_group_status,existing_egwee_programme,identity_action,outcome_opened
SF06,SF06P239,Winter et al. (2008) Biological conservation 141:1095- 1104,,Euphorbia_palustris; Jacobaea_paludosa; Lathyrus_clymenum; Sanguisorba_officinalis; Veronica_longifolia,winter,2008,winter|2008,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF06,SF06P240,Wolf et al. (2000) Conservation Biology 14:454- 463,,Calystegia_collina,wolf,2000,wolf|2000,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF06,SF06P241,Woods et al. (2022) Landscape Ecology 37:1059- 1073,,Heliconia_tortuosa,woods,2022,woods|2022,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF06,SF06P242,Yates & Ladd (2004) Austral Ecology 29:189- 200,,Verticordia_staminosa,yates,2004,yates|2004,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF06,SF06P243,Yates & Ladd (2005) Conserv Biol 19:239- 249,,Verticordia_fimbrilepis,yates,2005,yates|2005,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF06,SF06P244,Yates et al. (2007) Biodiversity and Conservation 16:1379- 1395,,Melaleuca_quadrifida,yates,2007,yates|2007,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF06,SF06P245,Yates et al. (2007) Biological Conservation 136:306- 314.,,Melaleuca_quadrifida,yates,2007,yates|2007,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF06,SF06P246,Yezzi et al. (2020) Plant Ecology 221:1275- 1291,,Margyricarpus_pinnatus; Senecio_pampeanus,yezzi,2020,yezzi|2020,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF06,SF06P247,Young & Brown (1999) Genetics Research 73:111- 117,,Rutidosis_leptorrhynchoides,young,1999,young|1999,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF06,SF06P248,Young & Pickup (2010) Journal of Applied Ecology 47:541- 548,,Rutidosis_leptorrhynchoides,young,2010,young|2010,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF06,SF06P249,Yuan et al. (2021) Tropical Ecology 62:27- 33,,Pterospermum_kingtungense,yuan,2021,yuan|2021,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF06,SF06P250,Zhang & Lou (2015) Journal of Plant Ecology 8:154- 158,,Solanum_rostratum,zhang,2015,zhang|2015,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF06,SF06P251,Zhao et al. (2009) American Journal of Botany 96:1138- 1147,,Glycine_max,zhao,2009,zhao|2009,author_year_collision_species_disagree,,keep_separate_unless_full_citation_or_doi_proves_identity,no
SF06,SF06P252,Zhao et al. (2014) Botanical Studies 56:1- 9,,Circaeaster_agristis,zhao,2014,zhao|2014,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF06,SF06P253,Zhou et al. (2016) Scientific Reports 6:21435,,Cleisostoma_linearilobatum,zhou,2016,zhou|2016,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF06,SF06P254,Ågren (1996) Ecology 77:1779- 1790,,Lythrum_salicaria,agren,1996,agren|1996,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF06,SF06P255,Ågren et al. (2008) Journal of Ecology 96:334- 345,,Vincetoxicum_hirundinaria,agren,2008,agren|2008,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
